Title,Prep Time,Cook Time,Servings,Image,Ingredients,Instructions
Sinigang na Bangus,10 minutes,30 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2018/06/sinigang-na-bangus-recipe-filipino.jpg,"[{""name"": ""bangus"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": ""milkfish, cleaned and sliced""}, {""name"": ""40g pack Knorr Sinigang sa Sampaloc Mix (Original)"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""bunch fresh kangkong leaves"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""sitaw"", ""amount"": ""12"", ""unit"": ""pieces"", ""notes"": ""snake beans, cut into 2 inch pieces""}, {""name"": ""okra"", ""amount"": ""6 to 8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""long green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""siling pansigang""}, {""name"": ""medium tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": ""wedged""}, {""name"": ""medium yellow onion wedged"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""2 \u00bd"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""quarts"", ""notes"": """"}]","[""Heat a cooking pot. Pour water into it."", ""Add tomato and anion. Let boil."", ""Add bangus. Cover and cook in medium heat between 8 to 12 minutes."", ""Add Knorr Sinigang sa Sampaloc Mix. Stir. Cook for 2 minutes."", ""Put the long green pepper into the pot. Add snake beans and okra. Stir. Cover and cook for 5 to 7 minutes."", ""Add fish sauce and ground black pepper. Stir."", ""Put the kangkong leaves into the pot. Cover the pot and turn the heat off. Let it stay for 5 minutes."", ""Transfer to a serving bowl. Serve."", ""Share and enjoy!""]"
Tanigue Fish Steak ala Bistek,20 minutes,40 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2018/05/tanigue-fish-steak-ala-bistek.jpg,"[{""name"": ""Tanigue"", ""amount"": ""3 to 4"", ""unit"": ""lbs."", ""notes"": ""Wahoo or Kingfish, sliced crosswise""}, {""name"": ""medium onions"", ""amount"": ""3"", ""unit"": """", ""notes"": ""sliced into rings""}, {""name"": ""lemon"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""salt"", ""amount"": ""2 1/2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""granulated white sugar"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3/4"", ""unit"": ""cups"", ""notes"": """"}]","[""Rub salt all over the fish steaks. Let it stay for 20 minutes."", ""Heat 1/2 cup oil in a pan. Fry the fish for 3 to 5 minutes per side or until golden brown. Set aside."", ""Heat 3 to 4 tablespoons oil in a cooking pot. Saute garlic until light brown."", ""Add 1/3 of the total onions. continue to saute until soft."", ""Pour soy sauce and add lemon juice into the cooking pot."", ""Pour water and let boil."", ""Add sugar and ground black pepper. Stir."", ""Put the fried fish steaks into the pot. Cover and cook in medium heat for 3 minutes."", ""Turn the fish over in a way that the opposite side faces the bottom of the pot. Add the remaining onion. Cover and continue to cook for 3 to 5 minutes."", ""Transfer to a serving plate. Serve with rice."", ""Share and enjoy!""]"
Paksiw na Salmon sa Gata,10 minutes,35 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2018/05/Paksiw-na-Salmon-sa-Gata.jpg,"[{""name"": ""salmon heads"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cut into half and cleaned""}, {""name"": ""ampalaya leaves"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": ""optional""}, {""name"": ""thumbs ginger"", ""amount"": ""3"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""coconut vinegar"", ""amount"": ""8"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""coconut cream"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""long green chili pepper"", ""amount"": ""3"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""small red onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""optional""}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""thai chili"", ""amount"": ""4"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""salt"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""\u00bd"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""Combine salmon, ginger, garlic, onion, chili, vinegar, and water. Let boil."", ""Add long green pepper. Cover and continue to cook in medium heat for 5 minutes."", ""Pour-in coconut cream. Stir. Allow the mixture to re-boil. Cover and cook for 15 minutes."", ""Add bitter melon leaves. Stir."", ""Season with salt and ground black pepper."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Tuna Sisig,10 minutes,15 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2018/05/Tuna-Sisig.jpg,"[{""name"": ""12 oz. can tuna"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""medium red onions"", ""amount"": ""2"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""chopped scallions"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""crushed chicharon"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""soy sauce"", ""amount"": ""2"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""Thai chili pepper"", ""amount"": ""3 to 4"", ""unit"": ""pieces"", ""notes"": ""chopped""}, {""name"": ""mayonnise"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Prepare the tuna by draining the liquid. You can place it in a cheese cloth and squeeze until the liquid comes-out."", ""Heat 1 tablespoon oil in a pan. Pan fry the tuna until it turns light to medium brown."", ""Add onion. Continue to saute until the onion becomes soft."", ""Add scallions and chili pepper. Saute for 2 more minutes."", ""Season with garlic powder, ground black pepper, and soy sauce. Stir and cook for 1 minute."", ""Add half of the chicharon and put the mayonnaise into the pot. Mix well. Set aside."", ""Melt butter in sizzling plate (metal plate), put the cooked tuna sisig on the plate. Continue to cook for 30 seconds or until sizzling hot."", ""Top with remaining chicharon. Serve. Share and enjoy!""]"
Ginisang Upo with Sardinas,NA,NA,NA,https://panlasangpinoy.com/wp-content/uploads/2018/04/ginisang-upo-na-may-sardinas-recipe.jpg,"[{""name"": ""medium bottle gourd"", ""amount"": ""1"", ""unit"": """", ""notes"": ""peeled and sliced""}, {""name"": ""5.5 oz. cans spicy sardines in tomato sauce"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced""}, {""name"": ""medium ripe tomato"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""water"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat oil in a pan."", ""Saute onion and garlic."", ""Add tomato. Continue to cook until soft."", ""Put the sliced upo (bottle gourd) into the pan. Saute for 3 minutes."", ""Pour canned sardines. Stir."", ""Add water. Let boil. Continue to for 3 to 5 minutes."", ""Season with fish sauce and ground black pepper."", ""Transfer to a serving bowl. Serve."", ""Share and enjoy!""]"
Spicy Sardinas with Patola and Miswa,5 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2017/12/Sardinas-with-Miswa-and-Patola-Recipe.jpg,"[{""name"": ""large"", ""amount"": ""1"", ""unit"": """", ""notes"": ""15 oz. can spicy sardines in tomato sauce""}, {""name"": ""small loofah"", ""amount"": ""1"", ""unit"": """", ""notes"": ""patola, peeled and sliced""}, {""name"": ""miswa"", ""amount"": ""3"", ""unit"": ""ounces"", ""notes"": ""misua""}, {""name"": ""Thai chili or siling labuyo"", ""amount"": ""6"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""water"", ""amount"": ""4"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""diced""}, {""name"": ""garlic powder"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""Fish sauce"", ""amount"": """", ""unit"": """", ""notes"": ""patis and ground black pepper to taste""}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat oil in a cooking pot."", ""Add onion. Saute until soft."", ""Pour the sardines into the pot, including the sauce. Add chili peppers and garlic powder. Cook for 2 minutes."", ""Pour water into the cooking pot. Stir. Let boil."", ""Add miswa and patola. Continue to cook for 3 to 5 minutes."", ""Season with patis and ground black pepper."", ""Transfer to a bowl. Serve."", ""Share and enjoy!""]"
Spanish Sardines Pasta with Sun Dried Tomato and Chopped Olives,10 minutes,20 minutes,3,https://panlasangpinoy.com/wp-content/uploads/2018/01/Spanish-Sardines-Pasta-with-Sun-Dried-Tomato-and-Chopped-Olives.jpg,"[{""name"": ""fettuccine"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Spanish sardines"", ""amount"": ""6"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""chopped sun-dried tomato"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""chopped green olives"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""extra virgin olive oil"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""crushed red pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": ""optional""}, {""name"": ""chopped flat leaf parsley"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Cook fettuccine according to package instructions. Place in a large mixing bowl."", ""Add Spanish sardines, chopped sun-dried tomato, chopped olives, crushed red pepper, parsley, and extra virgin olive oil."", ""Place the pasta and other ingredients in a pan. Heat the pan and toss. Continue to cook for 3 minutes."", ""Add salt and ground black pepper to taste."", ""Transfer to a serving plate. Serve."", ""Share and enjoy!""]"
Baked Salmon with Lemon Garlic and Butter,10 minutes,15 minutes,4,https://panlasangpinoy.com/wp-content/uploads/2018/01/Baked-Salmon-with-Lemon-Garlic-and-Butter-Sauce.jpg,"[{""name"": ""whole salmon fillet"", ""amount"": ""2"", ""unit"": ""lbs."", ""notes"": """"}, {""name"": ""small lemon"", ""amount"": ""1"", ""unit"": """", ""notes"": ""halved""}, {""name"": ""salted butter"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": ""sliced into small cubes""}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""dill weed"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": ""optional""}, {""name"": ""garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}]","[""Preheat oven to 400F."", ""Arrange the salmon fillet over an aluminum foil."", ""Rub salt and garlic powder all over the salmon."", ""Squeeze half of the lemon on the salmon fillet and rub the juice all-throughout the fish. Top with crushed garlic and butter."", ""Slice the other half of the lemon thinly crosswise. Arrange on top of the salmon and add some dill weed."", ""Seal the fish in foil. Bake for 15 to 18 minutes."", ""Remove from the oven. Serve."", ""Share and enjoy!""]"
Fried Mahi Mahi Sarciado,10 minutes,20 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2017/12/Fried-Mahi-Mahi-Fish-Sarciado.jpg,"[{""name"": ""Mahi Mahi fillet"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""garlic salt"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""all-purpose flour"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""ripe Roma tomato"", ""amount"": ""3"", ""unit"": """", ""notes"": ""sliced into small cubes""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""small red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""egg"", ""amount"": ""1"", ""unit"": """", ""notes"": ""beaten""}, {""name"": ""vegetable broth or water"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""garlic salt"", ""amount"": ""1/2"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""olive oil"", ""amount"": ""1"", ""unit"": ""tablespoon"", ""notes"": """"}]","[""Rub garlic salt all over the Mahi Mahi fillets. Let it stay for 10 minutes."", ""Heat 2 cups oil in a deep cooking pot."", ""While the oil is heating-up, dredge the fish in all-purpose flour. Shake off any excess flour."", ""Deep fry in medium heat until the outer part turns crispy and medium brown. Note: this can take up to 8 to 12 minutes."", ""Remove the fish from the pot. Let the excess oil drip. Arrange in a plate."", ""Prepare the sauce by heating olive oil in a cooking pot or saucepan."", ""Saute onion and tomato until both becomes soft. Cover the pot. Continue to cook for 2 minutes."", ""Pour vegetable broth (or water). Add egg and garlic salt. Stir and continue to cook until the egg starts to curdle."", ""Pour the sauce over the fried Mahi Mahi. serve with your favorite side dish."", ""Share and enjoy!""]"
Cioppino,10 minutes,30 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2017/12/Cioppino-Recipe.jpg,"[{""name"": ""fish steak"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""I used swordfish steak""}, {""name"": ""large sea scallops"", ""amount"": ""12 to 15"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""mussels"", ""amount"": ""1"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""Manila clams"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""large shrimp"", ""amount"": ""1/2"", ""unit"": ""lb."", ""notes"": """"}, {""name"": ""Dungeneous crab clusters"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""squid rings"", ""amount"": ""1/2"", ""unit"": ""lb"", ""notes"": """"}, {""name"": ""fresh basil"", ""amount"": ""1.5"", ""unit"": ""oz."", ""notes"": """"}, {""name"": ""chopped flat leaf parsley"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""14 oz. can diced tomato"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""medium red bell pepper"", ""amount"": ""1"", ""unit"": """", ""notes"": ""sliced into strips""}, {""name"": ""tomato paste"", ""amount"": ""6"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Pinot Grigio"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": ""white wine""}, {""name"": ""water"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""wedged""}, {""name"": ""fennel bulb"", ""amount"": ""1/2"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""garlic crushed"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": """"}, {""name"": ""Cayenne pepper powder"", ""amount"": ""1/8"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""extra virgin olive oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Salt and ground black pepper to taste"", ""amount"": """", ""unit"": """", ""notes"": """"}]","[""Heat oil in a cooking pot."", ""Once the oil starts to get hot, add the chopped fennel bulb. Saute for 1 minute."", ""Add onion and garlic. Continue to saute until onion becomes soft and translucent."", ""Pour canned diced tomato, water, and Pinot Grigio wine. Let boil. Continue to boil in medium heat for 5 minutes."", ""Add the fish steaks, shrimp, and scallops. Cook for 1 to 2 minutes."", ""Remove the fish and seafood from the pot using a slotted spoon. Set aside."", ""Add basil, bell pepper, and parsley. Stir."", ""Add crab, clams, and mussels. Cover the pot. Cook for 3 to 5 minutes."", ""Put the fish, shrimp, and scallops back into the pot. Gently stir."", ""Add Cayenne pepper, salt and ground black pepper."", ""Transfer to a serving bowl."", ""Serve with toasted sour dough bread.""]"
Fish Lumpia,12 minutes,6 minutes,5,https://panlasangpinoy.com/wp-content/uploads/2017/10/Fish-Lumpia-Recipe-Panlasang-Pinoy.jpg,"[{""name"": ""large boneless bangus"", ""amount"": ""1"", ""unit"": """", ""notes"": ""milkfish""}, {""name"": ""lumpia wrapper"", ""amount"": ""8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""stalks celery"", ""amount"": ""2"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""minced""}, {""name"": ""minced carrot"", ""amount"": ""\u00bd"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""chopped flat leaf parsley"", ""amount"": ""\u00bc"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""minced jicama"", ""amount"": ""\u00be"", ""unit"": ""cup"", ""notes"": ""singkamas""}, {""name"": ""salt"", ""amount"": ""1 \u00bd"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""\u00bc"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""egg"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""2"", ""unit"": ""cups"", ""notes"": """"}]","[""Preheat oven to 370F (188C)."", ""Arrange the bangus in a baking tray. Bake for 15 minutes or until flaky"", ""Remove from the oven. Let it cool down. Scrape the meat from the fish and place in a bowl."", ""Heat 3 tablespoons of cooking oil. Once the oil becomes hot, saut\u00e9 onion and celery. Add the carrot. Saut\u00e9 for 30 seconds"", ""Add the chopped parsley, and fish flakes. Cook for 1 minute. Add salt and pepper. Stir and cook for 30 seconds. Arrange in a large bowl."", ""Put the minced singkamas into the bowl along with the egg. Stir until all ingredients are well blended."", ""Cut the lumpia wrapper in half to form two triangles. Lay a piece of triangular wrapper in a flat surface wherein the base of the triangle is located below."", ""Scoop 1 to 2 tablespoons of the fish mixture and arrange on the lower part of the wrapper. Mold using your hands to form a long cylinder and partially press to compress the mixture. Secure the filling by folding both sides of the wrapper inwards until the mixture is covered. Roll the wrapper starting from the bottom to the top. Dip your finger in egg white or water and rub it over the tip of the wrapper to make it sticky. Gently the press the tip against the egg rolls to secure. Do this until all the fish mixture is consumed. Note: watch the video below for more details on how to wrap the egg roll properly."", ""Heat the remaining oil in a pan. Once the oil gets hot enough, start to fry the egg rolls. Make sure to retain extra space in the pan to equally cook the rolls. Cook one side for 2 to 3 minutes or until golden brown. Turn over to cook the other side."", ""Transfer to a cooling rack. Let the oil drip."", ""Serve with your favorite dipping sauce."", ""Share and enjoy!""]"
Sizzling Tuna Sisig,10 minutes,20 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2017/09/Sizzling-Tuna-Sisig-Recipe.jpg,"[{""name"": ""tuna steak"", ""amount"": ""8"", ""unit"": ""ounces"", ""notes"": ""sliced into small cubes""}, {""name"": ""long green pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""chopped""}, {""name"": ""Thai chili"", ""amount"": ""4"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Lady's Choice Mayonnaise"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""Knorr Liquid Seasoning"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""pork chicharon"", ""amount"": ""1/4"", ""unit"": ""cup"", ""notes"": ""cut into small pieces""}, {""name"": ""medium red onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped into small pieces""}, {""name"": ""garlic powder"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""salt"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""butter"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Arrannge tuna cubes in a bowl. Pour Knorr liquid seasoning. Mix well. Let it stay for 10 minutes for the fish to absorb the flavor."", ""Melt 2 tablespooons butter in a pan."", ""Once the butter is completely melted, add the marinated tuna cubes. Cook until medium brown"", ""Add onion. Saute for 2 minutes."", ""Add chopped long green pepper and Thai chili. ."", ""Scoop the mayonnaise and add it into the pan. Stir until all ingredients are well blended. Cook for 3 to 5 minutes"", ""Add salt, ground black pepper, and garlic powder. Stir and cook for 3 minutes."", ""Heat a metal plate (also called sizzling plate) over a stovetop."", ""Melt 1 tablespoon butter on the metal plate. Make sure that the entire area of the plate gets coated."", ""Tranfer the cooked tuna sisig into the metal plate. Continue to cook while gently stirring for 1 to 2 minutes seconds."", ""Top with crushed chicharon, chili and slices of lime or calamansi."", ""Serve. Share and enjoy!""]"
Spicy Daing na Bangus,NA,15 minutes,2,https://panlasangpinoy.com/wp-content/uploads/2017/08/Spicy-Daing-na-Bangus-.jpg,"[{""name"": ""medium to large milkfish"", ""amount"": ""1"", ""unit"": """", ""notes"": ""bangus, scales removed and butterflied""}, {""name"": ""Knorr Liquid seasoning"", ""amount"": ""2"", ""unit"": ""tablespoons"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""5"", ""unit"": ""cloves"", ""notes"": ""crushed and chopped""}, {""name"": ""Thai chili"", ""amount"": ""5"", ""unit"": ""pieces"", ""notes"": ""minced""}, {""name"": ""crushed whole peppercorn"", ""amount"": ""1"", ""unit"": ""teaspoon"", ""notes"": """"}, {""name"": ""white vinegar"", ""amount"": ""1/2"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""1"", ""unit"": ""cup"", ""notes"": """"}]","[""Arrange the fish in a large plate belly part facing upwards."", ""Pour Knorr Liquid Seasoning all over the fish. Distribute equally using your hands.Let it stay for 5 minutes."", ""Rub ground black pepper, chili, and garlic. Pour the vinegar. Flip the fish over so that the belly part faces downward. This will let the meat absorb the seasoning and spices better."", ""Cover the fish with a clear plastic wrap. Refrigerate overnight."", ""Heat oil in a wide pan. Once the oil gets hot, pan fry the fish. until golden brown. Turn the fish over using a wide spatula to cook the opposite side. Note: use a splatter screen to protect yourself"", ""Remove the fish from the pan. Arrange in a plate."", ""Serve with garlic fried rice."", ""Share and enjoy""]"
Spicy Monggo with Tinapa,5 minutes,50 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2017/08/Spicy-Monggo-with-Tinapa-Recipe.jpg,"[{""name"": ""tinapa flakes"", ""amount"": ""3/4"", ""unit"": ""cup"", ""notes"": """"}, {""name"": ""monggo"", ""amount"": ""14"", ""unit"": ""ounces"", ""notes"": """"}, {""name"": ""Knorr Shrimp Cube"", ""amount"": ""1"", ""unit"": """", ""notes"": """"}, {""name"": ""ampalaya leaves"", ""amount"": ""1 1/2"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""medium tomato"", ""amount"": ""2"", ""unit"": """", ""notes"": ""cubed""}, {""name"": ""medium onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""chopped""}, {""name"": ""Thai chili"", ""amount"": ""8"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""garlic"", ""amount"": ""4"", ""unit"": ""cloves"", ""notes"": ""crushed""}, {""name"": ""water"", ""amount"": ""8 to 10"", ""unit"": ""cups"", ""notes"": """"}, {""name"": ""fish sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""patis""}, {""name"": ""ground black pepper"", ""amount"": ""1/4"", ""unit"": ""teaspoons"", ""notes"": """"}, {""name"": ""cooking oil"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": """"}]","[""Heat oil in a pot."", ""Saute garlic, onion, and tomato until it becomes soft."", ""Add tinapa flakes. Stir. Cook for 1 minute."", ""Add Thai chili and monggo. Cook for 2 minutes."", ""Pour water. Let boil."", ""Add Knorr Shrimp Cube. Cover and cook in medium heat until monggo becomes soft. Note: add water if needed."", ""Put the ampalaya leaves into the pot and then add fish sauce and ground black pepper. Stir. Cook for 3 to 5 minutes more."", ""Transfer to a serving bowl. Serve with rice."", ""Share and enjoy!""]"
Seafood Sinigang,10 minutes,40 minutes,6,https://panlasangpinoy.com/wp-content/uploads/2017/08/Seafood-Sinigang-youtube.jpg,"[{""name"": ""6 ounces slices fish steak"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""shrimp"", ""amount"": ""1"", ""unit"": ""lb."", ""notes"": ""cleaned""}, {""name"": ""25g pack Knorr Sinigang na May Miso Recipe Mix"", ""amount"": ""2"", ""unit"": """", ""notes"": """"}, {""name"": ""snake beans"", ""amount"": ""6"", ""unit"": """", ""notes"": ""cut in 2 inch pieces""}, {""name"": ""mustard leaves"", ""amount"": ""8 to 10"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""okra"", ""amount"": ""9 to 12"", ""unit"": ""pieces"", ""notes"": """"}, {""name"": ""banana pepper"", ""amount"": ""2"", ""unit"": ""pieces"", ""notes"": ""or long green chili""}, {""name"": ""rice wash"", ""amount"": ""2"", ""unit"": ""quarts"", ""notes"": ""hugas bigas""}, {""name"": ""medium tomato"", ""amount"": ""2"", ""unit"": """", ""notes"": ""wedged""}, {""name"": ""medium yellow onion"", ""amount"": ""1"", ""unit"": """", ""notes"": ""wedged""}, {""name"": ""fish sauce"", ""amount"": ""3"", ""unit"": ""tablespoons"", ""notes"": ""patis""}]","[""Pour rice wash in a soup pot. Let boil."", ""Add tomato and onion. Cook for 5 minutes."", ""Add fish and shrimp."", ""Add Knorr Sinigang na May Miso Recipe Mix. Stir."", ""Put all the vegetables into the pot. Cover and cook for 6 to 8 minutes."", ""Pour fish sauce and add the mustard leaves. Cook for 2 minutes."", ""Transfer to a serving bowl. Serve with rice."", ""Share and enjoy!""]"
